#OTU ID	0315N.HogbackBog	0279D.FishHookMarsh	0266D.HarborSprings	MA139.HuronSB2	MA120.HuronSB2	0280N.FishHookMarsh	0306D.GorgeLoc1	0224G.Crooked	0267D.QuandtSoil	0309N.GorgeArea2	0276N.NorthLake	0305N.GorgeLoc1	0322G.BryantBog	0283D2.Gosling	MA58.LakeErieWLE2	Fj.Tromso	0339V.BirdShoal	0338V.BirdShoal	0334U.PescaderoVent	69M.Arctic	69S.MarineSurface	0316G.DouglasLake	0302G.LilePond	0324Q.BryantBog.520	0323G.Lancaster	0255G.PointHole3m	0271G.BruinLake	0175G.NorthLake	MA140.Huron.SB14	0330S.HebronSwale	MA135.WoodlandLake	0275D.NorthLake	0281D.CranePond	0324S.BryantBog.T	0321P.BryantBog	0325S.BryantBog	MA138.FordLake	0344S0.CapeLookout	0344S1.CapeLookout	0242G.BurtLakefar	0294D.Gosling	0320D.BryantBog	0314N.HogbackBog	KLL5.ArbSoil	KLL4.HerbFil	KLL1.GosSed	0304P.SmithsFen	0278N.BruinLake	KLL6.HuronSink	KLL2.GosFil	0326G.SmithsFen	MA121.LakeErieWLE4	MA119.LakeErieWLE2	0196G.WoodlandLake	0238G.SmithFenInlet	KLL7.Barton	0274G.Gosling	0273G.CranePond	0286G.Appleton	0290D.Bishop	0285G2.Bishop	0335T.PescaderoVentZ	0277D.Bruin	0324G.BryantBog.0805	0343X.DukeMarineLab	0336U.PescaderoVent	0239G.SmithsFenInlet	0293N.Appleton	0317N.MudLakeBog	I3.IceCore	0284N2.Gosling	0298D.Whitemore	0303P.SmithFen	0292D2.Appleton	0269D.KrausCourt	0296D.Woodland	0318P.MudLakeBog	0270G.NorthLake	0301D.LilePond	KLL3.Rozella	Total	taxonomy 
denovo251	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	Root; k__Eukaryota; p__Fungi; c__Fungi_incertae_sedis; g__Unclassified_zygomycetes; s__Zygomycete_sp._am-2008a
denovo384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	Root; k__Eukaryota; p__Fungi; c__Fungi_incertae_sedis; g__Unclassified_zygomycetes; s__Zygomycete_sp._am-2008a
denovo610	0	3	81	0	0	0	1	1	0	0	0	2	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	26	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	2	0	138	Root; k__Eukaryota; p__Fungi; c__Fungi_incertae_sedis; g__Unclassified_zygomycetes; s__Zygomycete_sp._am-2008a
denovo244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	Root; k__Eukaryota; p__Fungi; c__Fungi; g__Tedersoo_clade_GS01; s__Tedersoo_clade_GS01_sp.
denovo46	0	0	0	77	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	2	0	0	0	0	0	1	11	6	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259	Root; k__Eukaryota; p__Fungi; c__Fungi; g__Tedersoo_clade_GS01; s__Tedersoo_clade_GS01_sp.
denovo600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	Root; k__Eukaryota; p__Fungi; c__Fungi; g__Tedersoo_clade_GS17; s__Tedersoo_clade_GS17_sp.
denovo286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	Root; k__Eukaryota; p__Fungi; c__Glomeromycota; g__Environmental_samples; s__Uncultured_glomus
denovo419	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	Root; k__Eukaryota; p__Fungi; c__Glomeromycota; g__Glomus; s__Glomus_etunicatum
denovo471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	8	Root; k__Eukaryota; p__Fungi; c__Glomeromycota; g__Glomus; s__Glomus_etunicatum
denovo835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	16	Root; k__Eukaryota; p__Fungi; c__Glomeromycota; g__Glomus; s__Glomus_geosporum
denovo445	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	Root; k__Eukaryota; p__Fungi; c__Glomeromycota; g__Glomus; s__Glomus_irregulare
denovo1324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	Root; k__Eukaryota; p__Fungi; c__Glomeromycota; g__Glomus; s__Glomus_sp._5014b24.llao5
denovo1323	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	Root; k__Eukaryota; p__Fungi; c__Glomeromycota; g__Unclassified_glomeraceae; s__Glomus_mycorrhizal_symbiont_of_marchantia_foliacea
denovo450	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	7	Root; k__Eukaryota; p__Fungi; c__Glomeromycota; g__Unclassified_glomeraceae; s__Glomus_mycorrhizal_symbiont_of_marchantia_foliacea
denovo1022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	Root; k__Eukaryota; p__Fungi; c__Zoopagomycota; g__Cochlonema; s__Cochlonema_euryblastum
denovo1182	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	Root; k__Eukaryota; p__Fungi; c__Zoopagomycota; g__Cochlonema; s__Cochlonema_euryblastum
denovo202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	Root; k__Eukaryota; p__Fungi; c__Zoopagomycota; g__Cochlonema; s__Cochlonema_euryblastum
denovo604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	Root; k__Eukaryota; p__Fungi; c__Zoopagomycota; g__Cochlonema; s__Cochlonema_euryblastum
denovo410	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	Root; k__Eukaryota; p__Fungi; c__Zoopagomycota; g__Syncephalis; s__Syncephalis_depressa
denovo2438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	Root; k__Eukaryota; p__Ichthyosporea; c__Dermocystida; g__Dermocystidium; s__Dermocystidium_sp.
denovo264	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	3	Root; k__Eukaryota; p__Ichthyosporea; c__Dermocystida; g__Dermocystidium; s__Dermocystidium_sp.
denovo389	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	Root; k__Eukaryota; p__Ichthyosporea; c__Environmental_samples; g__Environmental_samples; s__Uncultured_ichthyosporean
denovo423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	Root; k__Eukaryota; p__Ichthyosporea; c__Environmental_samples; g__Environmental_samples; s__Uncultured_ichthyosporean
denovo655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	Root; k__Eukaryota; p__Ichthyosporea; c__Environmental_samples; g__Environmental_samples; s__Uncultured_ichthyosporean
denovo657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	Root; k__Eukaryota; p__Ichthyosporea; c__Environmental_samples; g__Environmental_samples; s__Uncultured_ichthyosporean
denovo807	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	Root; k__Eukaryota; p__Ichthyosporea; c__Environmental_samples; g__Environmental_samples; s__Uncultured_ichthyosporean
denovo689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	Root; k__Eukaryota; p__Ichthyosporea; c__Ichthyophonida; g__Anurofeca; s__Anurofeca_richardsi
denovo694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	Root; k__Eukaryota; p__Ichthyosporea; c__Ichthyophonida; g__Anurofeca; s__Anurofeca_richardsi
denovo20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	Root; k__Eukaryota; p__Ichthyosporea; c__Ichthyophonida; g__Pseudoperkinsus; s__Pseudoperkinsus_tapetis
denovo2268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	Root; k__Eukaryota; p__Ichthyosporea; c__Ichthyophonida; g__Pseudoperkinsus; s__Pseudoperkinsus_tapetis
denovo2547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	Root; k__Eukaryota; p__Ichthyosporea; c__Ichthyophonida; g__Pseudoperkinsus; s__Pseudoperkinsus_tapetis
denovo2555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	Root; k__Eukaryota; p__Ichthyosporea; c__Ichthyophonida; g__Pseudoperkinsus; s__Pseudoperkinsus_tapetis
denovo2557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	Root; k__Eukaryota; p__Ichthyosporea; c__Ichthyophonida; g__Pseudoperkinsus; s__Pseudoperkinsus_tapetis
denovo1859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	Root; k__Eukaryota; p__Ichthyosporea; c__Unclassified_ichthyosporea; g__Unclassified_ichthyosporea; s__Ichthyosporea_sp._atcc_pra-279
denovo2197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	Root; k__Eukaryota; p__Metazoa; c__Bryozoa; g__Microporella; s__Microporella_ciliata
denovo151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	Root; k__Eukaryota; p__Metazoa; c__Bryozoa; g__Walkeria; s__Walkeria_uva
denovo155	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	Root; k__Eukaryota; p__Metazoa; c__Cnidaria; g__Hydra; s__Hydra_viridissima_(green_hydra)
denovo2382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	Root; k__Eukaryota; p__Metazoa; c__Cnidaria; g__Pandea; s__Pandea_sp._agc-2005
denovo2148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	Root; k__Eukaryota; p__Metazoa; c__Ctenophora; g__Charistephane; s__Charistephane_fugiens
denovo2154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	Root; k__Eukaryota; p__Metazoa; c__Echinodermata; g__Psychropotes; s__Psychropotes_longicauda
denovo51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	Root; k__Eukaryota; p__Metazoa; c__Echinodermata; g__Psychropotes; s__Psychropotes_longicauda
denovo225	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	Root; k__Eukaryota; p__Metazoa; c__Platyhelminthes; g__Mesorhynchus; s__Mesorhynchus_terminostylus
denovo767	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	Root; k__Eukaryota; p__Nucleariidae_and_fonticula_group; c__Nucleariidae; g__Nuclearia; s__Nuclearia_thermophila
denovo1699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	Root; k__Eukaryota; p__Rhizaria; c__Cercozoa; g__Allas; s__Allas_sp._jjp-2003
denovo2691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	Root; k__Eukaryota; p__Rhizaria; c__Cercozoa; g__Allas; s__Allas_sp._jjp-2003
denovo713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	Root; k__Eukaryota; p__Rhizaria; c__Cercozoa; g__Cavernomonas; s__Cavernomonas_mira
denovo1276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	Root; k__Eukaryota; p__Rhizaria; c__Cercozoa; g__Cercomonas; s__Cercomonas_edax
denovo250	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	Root; k__Eukaryota; p__Rhizaria; c__Cercozoa; g__Cercomonas; s__Cercomonas_edax
denovo3065	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	Root; k__Eukaryota; p__Rhizaria; c__Cercozoa; g__Cercomonas; s__Cercomonas_edax
denovo3122	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	Root; k__Eukaryota; p__Rhizaria; c__Cercozoa; g__Cercomonas; s__Cercomonas_edax
denovo1031	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	Root; k__Eukaryota; p__Rhizaria; c__Cercozoa; g__Cercomonas; s__Cercomonas_plasmodialis
denovo1689	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	Root; k__Eukaryota; p__Rhizaria; c__Cercozoa; g__Cercozoa; s__Aurigamonas_solis
denovo212	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	0	12	Root; k__Eukaryota; p__Rhizaria; c__Cercozoa; g__Cercozoa; s__Cercozoa_sp._cohh_1
denovo406	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	Root; k__Eukaryota; p__Rhizaria; c__Cercozoa; g__Cercozoa; s__Cercozoa_sp._cohh_1
denovo204	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	Root; k__Eukaryota; p__Rhizaria; c__Cercozoa; g__Cercozoa; s__Cercozoa_sp._tgs5
denovo2116	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	Root; k__Eukaryota; p__Rhizaria; c__Cercozoa; g__Cercozoa; s__Cercozoa_sp._tgs5
denovo298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	Root; k__Eukaryota; p__Rhizaria; c__Cercozoa; g__Cercozoa; s__Cercozoa_sp._tgs5
denovo399	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	Root; k__Eukaryota; p__Rhizaria; c__Cercozoa; g__Cercozoa; s__Cercozoa_sp._tgs5
